5.000000000000000278e-02,-3.956392524066359995e-02
5.710526315789474783e-01,3.671199487363221436e-01
1.092105263157894912e+00,5.672863172867789183e-01
1.613157894736842346e+00,8.005924667555233132e-01
2.134210526315789558e+00,4.170942900284163035e-01
2.655263157894736992e+00,-1.758929484593475812e-02
3.176315789473684426e+00,9.066135666278872518e-02
3.697368421052631859e+00,3.083080297056982610e-01
4.218421052631579293e+00,4.993319629826999950e-01
4.739473684210526727e+00,5.609330153615583736e-01
5.260526315789474161e+00,-2.672438866286431791e-01
5.781578947368421595e+00,-5.060200375447744259e-01
6.302631578947369029e+00,-5.786084189406015543e-01
6.823684210526316463e+00,-6.005198766830022183e-01
7.344736842105263896e+00,-5.102415578838306320e-01
7.865789473684211330e+00,-4.971350017027424961e-01
8.386842105263159652e+00,-5.258904206633993050e-01
8.907894736842106198e+00,-6.314601579042594670e-01
9.428947368421052744e+00,2.122559797647208257e-02
9.949999999999999289e+00,3.435101980168900893e-01
